,Age,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,country_Australia,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_Netherlands,country_New Zealand,country_United Kingdom,country_United States,state_CA,state_WA,state_NY,state_TN,state_TX,state_OH,state_OR,state_PA,state_IL,state_IN
465,25,1,0,0,0,1,5,0,0,1,1,1,2,1,0,0,0,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,35,0,0,0,1,3,3,0,1,0,2,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467,46,1,0,0,1,3,5,0,1,2,2,2,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
468,42,1,0,0,0,1,3,0,0,2,0,2,0,1,4,1,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,32,1,0,1,1,3,1,1,1,2,0,0,0,1,0,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
470,47,1,0,1,1,3,5,0,1,2,2,2,2,1,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
471,22,1,0,0,0,0,5,0,1,2,1,2,1,2,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
472,33,0,0,0,1,3,4,1,1,2,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
473,25,0,0,0,0,3,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
474,29,1,0,0,0,0,5,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
475,39,1,0,0,0,1,2,0,1,2,2,2,2,2,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
476,38,1,0,1,1,3,5,0,1,2,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477,43,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
478,46,1,0,0,1,2,4,1,1,2,1,2,2,2,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
479,38,0,0,1,1,3,5,0,0,2,2,2,2,2,1,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
480,33,1,0,0,1,3,1,0,1,2,2,0,0,2,1,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,34,1,0,1,1,4,2,0,1,0,2,0,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
482,62,1,0,0,0,1,5,0,1,2,2,1,2,1,0,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
483,23,0,0,0,0,0,5,0,0,1,1,1,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
484,35,1,0,0,0,0,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485,36,1,1,1,1,3,0,1,1,1,2,1,0,2,3,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
486,41,0,0,1,1,2,4,1,1,2,2,2,2,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
487,51,1,0,0,1,3,2,1,1,0,2,2,0,0,3,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,29,1,0,0,1,3,1,0,1,2,2,0,2,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489,31,0,1,1,1,3,3,1,1,1,1,1,1,1,0,1,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,27,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
491,31,1,0,0,1,2,3,0,1,2,2,2,2,1,2,0,0,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,21,1,0,0,0,1,2,0,1,1,1,1,0,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,27,0,0,1,1,3,1,0,1,0,2,0,0,0,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,39,1,0,1,1,4,2,1,1,2,2,2,2,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495,26,1,0,1,1,1,5,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
496,27,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497,22,0,0,1,1,3,4,0,1,2,2,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
498,26,0,0,1,1,4,3,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,31,0,0,1,1,2,3,0,1,2,2,0,0,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
500,32,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,28,0,0,1,1,4,3,1,1,2,0,0,1,1,0,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
502,28,0,0,1,1,2,3,0,1,0,1,0,0,2,3,2,2,1,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
503,23,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
504,30,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505,36,1,0,1,1,3,5,0,1,2,0,0,2,1,3,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
506,21,1,0,1,0,0,5,0,1,2,2,2,2,2,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
507,30,1,0,0,0,4,2,0,1,0,0,1,0,1,2,1,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,25,0,0,1,0,0,4,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
509,32,1,0,0,1,3,1,0,1,0,0,0,0,1,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
510,29,0,0,0,1,3,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,21,0,0,0,1,3,2,0,1,0,2,2,0,2,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
512,27,0,0,1,1,2,3,1,1,0,0,0,0,1,2,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
513,32,0,0,0,1,4,5,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,34,1,0,0,0,3,5,0,1,2,2,2,2,2,1,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,33,1,0,0,0,0,2,0,1,1,0,1,1,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
516,22,1,0,1,1,3,1,1,1,0,1,0,1,1,2,0,0,1,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,24,1,0,0,0,0,5,0,1,1,1,1,1,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
518,65,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,27,1,0,1,1,3,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
520,33,1,0,0,0,1,5,0,1,1,1,1,1,2,1,0,0,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,36,1,0,0,1,2,2,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,40,1,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,28,1,0,0,1,3,5,0,1,2,2,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,39,1,0,0,1,3,4,0,1,2,1,2,1,2,0,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
525,32,1,0,0,1,3,5,0,1,2,0,0,2,1,2,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
526,31,1,0,1,0,3,5,0,1,2,1,1,1,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
527,38,1,0,1,1,3,3,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
528,23,1,0,1,1,2,0,0,1,0,2,0,0,1,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
529,42,1,0,0,1,4,5,0,1,2,2,2,2,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
530,27,0,0,0,0,3,4,0,1,1,1,1,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
531,26,0,0,1,1,3,2,0,1,2,2,0,0,2,3,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
532,50,1,0,0,0,1,2,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
533,37,1,0,1,0,1,2,0,1,1,0,0,1,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
534,23,1,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,33,1,0,1,0,3,1,1,1,1,1,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,29,1,1,0,0,1,2,1,1,2,2,0,0,2,4,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,34,1,0,1,1,3,2,1,0,2,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
538,41,1,0,1,1,4,5,0,1,2,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
539,50,1,0,1,0,0,3,1,1,1,0,0,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
540,29,1,0,0,1,1,5,0,0,2,1,2,2,2,3,1,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,35,1,0,0,0,1,1,0,1,0,2,0,0,2,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
542,40,0,0,0,0,1,2,0,0,1,1,0,0,1,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,27,1,0,0,1,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,29,0,0,0,0,1,2,0,1,2,2,2,0,2,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,31,1,0,1,1,3,1,0,1,0,0,0,0,1,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
546,43,1,0,0,1,3,1,0,1,0,2,0,0,1,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
547,34,1,0,1,1,3,2,1,1,2,2,0,0,1,0,1,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548,29,1,0,1,1,3,2,0,1,1,0,0,0,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
549,19,1,0,1,1,3,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,41,1,0,1,1,3,5,0,1,2,1,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
551,29,1,0,1,0,1,3,0,1,2,2,2,2,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
552,23,1,0,0,0,2,3,0,1,2,1,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
553,24,0,0,1,1,3,3,0,1,2,1,0,0,1,3,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,31,1,0,0,0,0,2,1,1,1,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
555,43,1,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
556,31,1,0,1,1,2,3,0,1,0,0,0,1,1,3,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
557,29,1,0,1,0,4,3,0,1,2,2,2,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
558,35,1,1,1,0,0,1,1,1,0,0,2,2,1,1,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
559,33,1,0,1,1,3,3,0,0,2,1,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560,30,0,1,1,1,4,0,1,0,0,2,0,2,2,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
561,27,1,0,0,0,0,5,0,1,2,1,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
562,32,1,0,0,0,3,3,0,1,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,50,1,0,0,0,3,0,1,1,1,0,0,1,1,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,24,1,0,0,0,1,2,0,0,1,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
565,27,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
566,27,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,32,1,0,0,1,3,1,0,1,0,2,0,0,2,2,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
568,42,1,1,0,0,2,1,1,0,0,2,0,0,1,1,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
569,37,1,0,0,0,4,5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
570,29,1,0,0,0,2,5,0,1,2,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
571,30,1,1,0,1,4,1,1,1,0,1,0,2,1,3,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572,35,1,0,0,0,1,2,0,1,2,0,2,1,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
573,35,1,0,1,1,2,3,1,0,2,2,0,0,2,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
574,38,1,0,1,0,4,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,22,1,0,1,1,3,3,0,1,2,2,0,0,2,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576,24,1,0,1,0,3,3,0,1,1,0,0,0,1,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,22,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,31,0,0,0,1,4,2,1,1,2,2,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
579,23,0,0,1,1,3,5,0,1,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
580,31,0,0,1,1,3,3,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
581,28,0,0,1,1,2,4,0,1,2,2,2,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
582,37,0,0,1,1,3,3,0,0,2,2,0,0,1,3,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,34,1,1,1,1,3,1,0,1,0,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
584,32,0,0,0,0,3,2,1,1,0,2,0,0,2,4,2,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,28,1,0,1,1,3,2,1,1,2,1,0,1,1,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
586,24,0,0,0,1,3,3,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
587,56,1,0,1,1,2,1,0,1,2,2,0,0,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,31,1,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,2,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,34,0,0,0,1,3,3,1,1,2,2,0,1,1,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
590,35,1,0,0,1,2,3,0,0,1,0,2,1,1,1,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,28,1,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,30,1,0,0,1,4,2,0,1,0,0,0,0,2,2,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
593,35,1,1,0,0,0,0,1,1,2,1,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
594,36,1,0,0,0,0,2,0,1,2,2,0,0,2,1,0,0,1,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,35,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,29,0,0,1,1,3,5,0,0,2,2,2,2,0,3,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,57,1,0,0,0,1,2,0,1,2,2,0,2,2,3,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
598,37,1,1,0,0,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,25,1,0,1,1,3,2,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,30,1,0,0,0,3,2,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,26,0,0,1,0,3,3,0,0,0,2,2,2,1,2,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,22,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,39,1,0,0,0,2,5,1,0,1,0,2,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
604,29,1,0,1,1,1,3,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
605,54,1,1,1,1,3,0,1,1,1,1,0,0,1,1,0,0,1,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
606,34,0,0,1,0,1,4,0,0,1,0,2,2,1,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,32,1,0,0,1,1,4,0,0,2,1,2,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
608,32,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,30,1,0,1,1,3,5,0,1,2,2,0,1,2,0,1,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
610,31,1,0,0,0,0,1,0,1,1,0,0,1,1,2,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,27,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
612,32,1,0,0,0,1,5,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
613,26,1,1,0,0,1,0,1,1,0,0,0,0,1,3,1,0,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,30,1,0,0,1,3,2,1,1,0,0,1,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,22,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,24,1,0,0,0,0,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,26,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
618,43,1,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,23,1,0,1,0,3,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,26,1,0,0,0,0,3,1,1,2,1,1,2,1,2,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
